"word";"F"
"peu vieillotte qui donne une impression de mélanges des genres .";1
"peux appeller le big boss , bon bah allé "" .";1
"peux en tous cas pas en juger sur cette oeuvre .";1
"phénomènes pas sérieux pour deux sous au fil des épisodes .";1
"Philippe Vandel s' est d' ailleurs barré pour ces raisons :";1
"Piece justement ) et la patte graphique est fidèlement reproduite .";1
"pièce Mokhtar , qui lui tendait son manteau de fourrure .";1
"pieds , et la série passe à 1 / 10 :";1
"pilote comme ça pourrait trouver sa place sur grand écran .";1
"Pilot qui a était diffuser le 22 Mai sur AMC .";1
"pinça fortement la joue en éructant d' un rire forcé .";1
"pire- alors qu' objectivement , les arcs sont très bons !";1
"pire épisodes de DBZ . Je déconne pas !";1
"pistolet tout pourri est tellement plus indiqué pour un assaut !";1
"place on un sens . Un premier pilot qui accroche .";1
"plaire . Scènes d' actions tendance Matthew Vaughn ( Kingsman :";1
"plaisant que le début , voir même un peu mieux !";1
"plan , mais je n' y fais même pas attention .";1
"plan de jeu . -Bon bé ok j' écoute chef .";1
"plan de Zamasu , tout tuer pour ne rien laisser .";1
"planète qui tremble sous la violence d' une telle puissance ?";1
"planètes au petit déjeuner en se marrant comme une baleine .";1
"plastiques , qui semblent fait d' hélium ou de caoutchouc .";1
"plat ... Un sentiment de vide finit par nous envahir .";1
"plat . Un coup de coeur est dur à expliquer :";1
"plat . Vous savez ce que j' aime dans DB ?";1
"plats ainsi que les héros ont eu leur rôle là-dessus .";1
"pleinement . vous tomberez sur les derniers survivants des Appalaches .";1
"plein les yeux tout en étant très loyal et égal .";1
"plupart de ses journées à jouer le baby-sitter de Pan .";1
"plus "" cool "" mais surtout d' une véritable conclusion .";1
"plus à ça près . ... Il enlève ses lunettes :";1
"plus adulte et ayant grandit comme moi avec la saga .";1
"plus âgés , comme je l' ai dit précédemment ) .";1
"plus d' 1 . 1 millions du Lundi au Jeudi .";1
"plus d' être pourris , cette émission est également prétentieuse !";1
"plus dans les cyclo-touristes du coton-tige et de l' éprouvette .";1
"plus de cet animé : YUNO !";1
"plus de choses que la quasi-intégralité des membres de SensCritique .";1
"plus dénué de défauts , bien qu' ils restent minimes :";1
"plus du figurant comique , qui est omniscient et ubiquiste .";1
"plus dur c' est de trouver la réplique qui tue :";1
"plus et moins subtile que là où je l' attendais .";1
"plus facilement devant les longues heures d' un Batman vs .";1
"plus fin . Les effets spéciaux assurent le service minimum :";1
"plus fournis et la plus grasse de ma critique assassine .";1
"plus grand plaisir , surtout que les promesses étaient belles .";1
"plus grand plaisir des yeux et la désespérance du cerveau .";1
"plusieurs pas en arrière avant un saut dans le vide .";1
"plus jeunes ( Photoshop le nouveau Botox des animés manga ?";1
"plus légère ( pour ne pas dire complètement niaise ) .";1
"plus mal dans Dragon Ball Super , le côté technique .";1
"plus mauvaise série du monde serait donc 1 / 10 .";1
"plus merdique comme ça . C' est juste INCOMPREHENSIBLE .";1
"plus monstrueux , le plus lovecraftien qu' on puisse imaginer .";1
"plus nul encore ? ? ABSURDE !";1
"plus originale par ailleurs ? ) .";1
"plus ou moins quand elle avait 30 piges de moins !";1
"plus potaches et une approche premier degrés sans aucune subtilité .";1
"plus qu' avant avec en prime une transformation en SSJGSSJ .";1
"plus qu' une simple sidekick ou un faire-valoir du héros .";1
"plus que je suis très clément de ce côté là .";1
"plus rien à foutre . Conclusion :";1
"plus sentir le Ki de ses ennemis , par exemple .";1
"plutôt déçu à cause de la forme shônen des combats .";1
"plutôt drôle , mais ce temps -l est complètement révolu .";1
"plutôt que de danser nue en flagellant les pêcheurs ) .";1
"poin négatif : Le hero et une tapette 2 poin :";1
"pointe de réalisme va venir tout fiche en l' air .";1
"point le plus marquant de cette série est sa fin .";1
"points . Maintenant , tout le reste est à déplorer .";1
"points parce que j' ai pas toute la journée moi :";1
"points qui font débat : Les personnages et le scénario !";1
"polar efficace et piquant , inspiré par une bande dessinée .";1
"police ... et Ninth ? qui est elle vraiment ?";1
"police scientifique de Miami . Miracle :";1
"policières ont émergé et ne cesse depuis de se cotoyer .";1
"poli possible . . ) Tout d' abord le générique :";1
"politique d' économie extrême , au détriment de la qualité .";1
"populaires , écrits chapitre par chapitre sans aucun recul ) .";1
"porte , un rai de lumière que je pensais salvateur .";1
"porté par une conception personnelle et originale de la justice .";1
"posent l' intrigue tranquillement , sans grosses évolutions du picth .";1
"positif , le travail sur la plupart des personnages joueurs .";1
"possède un certain charme . Mouais .";1
"possède un certain charme . Saison 5 :";1
"possesseurs de future diary attaquent seulement Yuki , parce que .";1
"possible afin de terminer l' émission sans la moindre embûche .";1
"possiblement à éclore , et certaines idées sont bien exploitées .";1
"possible se puisse tout en constituant une énorme critique sociétale .";1
"POSTE ! CYRIL HANOUNA ! !";1
"poste d' observation en évitant de faire le moindre bruit .";1
"Poste de Surveillance de Camille Combal , alias le fayot !";1
"Poste est un chef d’ œuvre à ne pas manquer .";1
"potentiel . Et si les Nazis avaient gagné la guerre ?";1
"potentiel . Saison 1 : "" Mr .";1
"poterie cassée et qui fait les courses pour l' église .";1
"pour , c' estp our cela qu' il est perturbé .";1
"pour autant être tenté de se sauver de la noyade .";1
"pour autant l' humilier comme ça et devenir aussi incohérent .";1
"pour bien sortir du mood que l' anime te proposait .";1
"pour cause : elle n' était jamais diffusée en Belgique .";1
"pour ce trio . J' espère qu' Emily va crever .";1
"pour ceux qui comme moi sont fans de la BD .";1
"pour chaque arc ( au nombre de quatre donc ) .";1
"pour dénicher Zamasu ) ni de Super Sayan God inutile .";1
"pour l' une des émissions les plus regardée de France ?";1
"pour le fan service ? !";1
"pour les fans , fait par des gens de confiance .";1
"pour les fans , mais plus pour un nouveau public .";1
"pour les résumés , je vais prendre celui de Wikipédia .";1
"pour manipuler les gens . Vu et revu et re-revu .";1
"pour me faire mousser . M' okay ?";1
"pour moi c’ est le plus grand duel de MN !";1
"pour moi un anime qui ne m' a pas convaincue .";1
"pour paraitre jeune et plaire à la cible de tpmp .";1
"pour plusieurs combats un dégagement et une impression de puissance .";1
"pour prendre son pied . Imparfait , mais prometteur .";1
"pourquoi , pourquoi ? Du calme , tout est expliqué .";1
"pourquoi cette fiotte de Yukiteru ken sans rien faire Yuno .";1
"pourquoi me direz vous ? Parce que c' est YUNO !";1
"pourquoi tel ou tel déteste untel , etc , etc .";1
"pourra devenir le dieu qui succédera à l' actuel Deus .";1
"Pourtant , il y a soit disant un chroniqueur ciné .";1
"pourtant est totalement logique ! Verdict :";1
"pourtant mythique . Donc déjà ma note perdra 2 points .";1
"pour tirer au bazooka ! !";1
"pour un animé de 2015 ça la fou très mal .";1
"pour voir l' évolution . PS :";1
"poussent le héros aux actes les plus ignobles par moment .";1
"poussiéreux du Texas , en souvenir de son défunt paternel .";1
"pouvait faire que mieux ! Eh bah , mince quoi !";1
"pouvoirs complètement craqués , mais il n' en est rien .";1
"pouvoir vivre des moments intenses comme dans Dragon ball Z .";1
"preacher , en l' ayant pris pour "" hôte "" .";1
"preacher , et son don "" du ciel "" ( ?";1
"Preacher , tout simplement . Jonathan Chevrier http :";1
"Preacher est originellement l’ œuvre du très respecté Garth Ennis .";1
"Preacher m' ennuie , je lui trouve pleins des qualitées :";1
"précédemment ) . Mirai Nikki est -il un mauvais anime ?";1
"précédentes . Les qualités de combat seront comme les personnages :";1
"prêcher la bonne parole ? "" et donc voila :";1
"précisé auparavant . Graphiquement ça reste joli mais sans plus .";1
"prédomine largement , c’ est l’ absurdité des situations présentées .";1
"préfère largement le "" Sergent Dan "" des Experts Manatthan .";1
"premier défaut mais je trouve que certaines choses DEVIENNENT prévisibles .";1
"premier degré tout le temps et j' adore ce mélange .";1
"premier de mon blog : Note du blog :";1
"première , la deuxième , la troisième fois , O .";1
"première ? - Cette fois ça se déroulerait à Miami :";1
"Premièrement , je trouve les graphismes vraiment très bien faits .";1
"premier épisode ! ) par des situations frisant le ridicicule .";1
"premier et le plus important , mon coup de coeur :";1
"premiers dans les "" tops "" souvent derrière Death Note .";1
"premiers épisodes les clichés de mauvais goût * typiquement shonen .";1
"premiers épisodes sont pourris et chiants , ya aucun combat .";1
"premier tome , qu' il n' aime pas la psychothérapie .";1
"prenants ) . En somme , que des bons ingrédients .";1
"prendre de haut ce qu' elle imagine être son audience .";1
"présentateur et les chroniqueurs sont tellement lèche-culs avec leurs invités .";1
"présente seulement chez un être humain sur 24 milliards ) .";1
"présentés ici ont bien plus d' ampleur que les positifs .";1
"présente tous , c' est déjà la première coupure pub .";1
"présumée d' Isabelle Morini-Bosc . Vous n' êtes RIEN !";1
"prétexte ! ! ! ! !";1
"prêtre , incarné par Dominic Cooper , est sérieusement égratignée :";1
"preuves décortiquer avec talent ! .";1
"préviens aussi quant à "" sa copine "" soyons clair :";1
"prévois beaucoup de prédictibilité ( je suis fort , hein ?";1
"prévu , ces dix épisodes nous gratifient d' un tournoi .";1
"prévu tout ça ou si c' est un parfait hasard .";1
"Pride ) , l’ affiche promettait déjà un rendu impressionnant .";1
"prime time . 2 ) on dit les choses clairement .";1
"prince est devenu bouffon ! ) .";1
"principal : Yukiteru . Pleurnichard , chiant à en mourir :";1
"principal opère , le rôle manque un peu de consistance .";1
"pris des années et combattu des ennemis redoutables pour progresser .";1
"pris pour une truffe ne s' est fait autant sentir .";1
"priver ? En vrai j' aurai aimé pouvoir mettre 7 .";1
"probablement jamais nous présenter le personnage dans des situations extrêmes .";1
"problème dans cette première saison , c’ est sa construction :";1
"problèmes ethniques ou sexistes . - Parfait .";1
"prochains épisodes avant de poursuivre cette critique et de conclure .";1
"proche des jeunes parceque l' on est dans le coup .";1
"producteurs ont demandé à David Caruso de mal jouer exprès ?";1
"productrice et journaliste après des études de journalisme à Paris .";1
"profanateurs de sépulture . Là au moins c' est logique .";1
"profaner la sépulture de Dragon Ball autant d' années après ?";1
"profonde à dire . Et il n' en manque pas .";1
"profondeur' ' ou que l' histoire ne rimait à rien .";1
"programme factice et de recette usée jusqu' à la moelle !";1
"proportions démesurées , il fut le précurseur du genre Nekketsu .";1
"propos a laissé place à une sorte de surenchère permanente .";1
"propose du cool un peu poseur déjà vu et revu .";1
"proposez -vous exactement M . Zuiker ?";1
"propos mais c’ est bien parce que c’ est vous !";1
"propre , mais bien pour répondre à des besoins intérieurs .";1
"propre idée . Pour ma part , c' est fait :";1
"protagonistes , plus particulièrement au couple central de cet animé .";1
"protégées le mène à rencontrer une détective de la L .";1
"provisoire et mal écrite : http :";1
"provocation en somme ) . Développons :";1
"provocations faussement désinvoltes . Cette étrange combinaison nécessiterait quelques explications .";1
"PS : Sans surprise , les effets spéciaux sont navrants .";1
"psychologique à grande êchelle ? !";1
"psychologique permet de donner une certaines ampleur à l’ histoire .";1
"pub à l "" émission à cause de l' audience !";1
"public n' a pas connaissance de l' oeuvre de base .";1
"publics , souvent désamorcé par l' humour qui plus est .";1
"publié ( Daioh ) . Parlons maintenant de l' anime !";1
"publié uniquement au japon ! !";1
"puis de 6 lycéennes et de 2 de leurs professeurs .";1
"Puis en fait non . Il redevient une tapette .";1
"puis l' équipe de « Touche pas à mon poste !";1
"puissance de ses immenses possibilités et de son aura mystique .";1
"puissant . Leur rivalité n' en est que plus grande .";1
"puisse atteindre ce level simplement en ... s' entrainant ) .";1
"puisse se conclure que dans le feu et les larmes .";1
"Puis son futur n' a pas changer en 8 ans ?";1
"pu m’ empêcher de vous faire part de mon opinion .";1
"punk irlandais accro à l’ hémoglobine , mon cœur balance .";1
"pu OSER ? ? ! L' arc Beerus est nullissime :";1
"PUTAIN DE RAISON ! ! !";1
"putains d' orbe shuriken dans ta gueule gros fdp jpp !";1
"PUTAINS de caractéristiques ! ! !";1
"pute , etc , etc ... ça plaira a 50Cent .";1
"putois face aux autres chroniqueurs tremblants et les yeux baissés .";1
"pu tourner autour d’ un chat ça aurait été pareil .";1
"qu' adaptation ces deux séries , elles sont très mauvaises !";1
"qu' agréables à regarder . -- > > http :";1
"qu' après plusieurs semaines , ça devient quand même lassant .";1
"qu' avoir l' air sérieux lui donnait un air intelligent .";1
"qu' elle possède le "" journal de l' évasion "" ?";1
"qu' elle se veut une adaptation d' un merveilleux comics .";1
"qu' elles sont rares ces scènes qui sont vraiment drôle .";1
"qu' en 3 mois il va acquérir une force démente .";1
"qu' en fonctionnant ainsi , une seule chose peut arriver :";1
"qu' en son temps des émissions comme Ciel Mon Mardi !";1
"qu' il a écrits . Note :";1
"qu' il est immortel ) il va prendre des vacances .";1
"qu' il m' énerve . Qu' -ce qu' un mentaliste ?";1
"qu' il n' était pas si éloigné de leurs niveaux ?";1
"qu' il ne faut pas réduire l' émission à ça .";1
"qu' ils veulent être punis ( consciemment ou non ) .";1
"qu' il veux garder intacte la Terre ; pourquoi pas ?";1
"qu' il y est enfin des directs pour Julien Courbet .";1
"qu' on à hâte de revoir avec une scène excellente .";1
"qu' on en voit tout au long de Dragon Ball .";1
"qu' on est serré , au fond de cette boîte !";1
"qu' on lui a piqué du gâteau ( euh what ?";1
"qu' on nous colle une flopée de flashbacks franchement brise-burnes .";1
"qu' on pouvais trouvé dans les pire épisodes de DBZ .";1
"qu' on touche pas à l' héroïne de la série .";1
"qu' une chose , que les scénarios originaux se dévoilent !";1
"qu' un petit détail . C’ est un fait historique :";1
"qualificatifs bandants , plus excitant les uns que les autres .";1
"qualité . La série americaine bas de gamme par excellence .";1
"quand c’ est expliqué ben … on comprend toujours pas .";1
"quand il s' agit de se barrer vers une bagnole .";1
"quand ils recueillent du sperme sur les lieux du crime .";1
"quand j' ai vue l' opening je me suis dit :";1
"quand même , ça vaut bien l' emploi de MAJUSCULES !";1
"quand même ! Dans . Ta .";1
"quand même autre chose ! "" Beh oui mon brave .";1
"quand même de près . Scénar :";1
"quand même le plus important des acteurs de la série .";1
"quand même montrer tout les extraits et en discuter 20min .";1
"quand même un comble . Bref résumé simplement :";1
"quand tu le prévois , tu t' ennuies encore plus !";1
"quant à elle , à l' éffigie de l' anime :";1
"quatre doigts ( Kev Adams , Kendji Girac ... ) .";1
"que « Super » est également dépourvu de toute créativité .";1
"que bousculé par Quotidien . Là est le problème .";1
"que Buu , allant jusqu' à parodier Jeanne et Serge !";1
"que c' est BON ! !";1
"Que c' est mou ! La palme reviens à Kaio .";1
"que c' est rééllement tout ce que j' ai énoncé :";1
"que ça , ç' a toujours été présent dans DBZ :";1
"que ça parle , « Touche pas à mon poste !";1
"que ça se calme ? Tiens , mange ça !";1
"que ce genre d' abominations s' étendent de manière pérenne ?";1
"que celui -ci était relativement présent dans Dragon Ball Z .";1
"que ce n' est pas le meilleur pitch du monde ?";1
"que certains colons avec leurs ' ' bons nègres "" .";1
"que ce sera génial , que ce sera un roadtrip .";1
"que ce soit mais pourtant , il est très attachant .";1
"que cette fois ci Toriyama est aux commandes , Youpi .";1
"que convaincants , mise en scène et photo de qualité .";1
"que c’ est bon . La messe est dite .";1
"que c’ est pas si terrible que ça à regarder .";1
"que de la télé ! "" PS :";1
"que des invités que Drucker pourrait recevoir dans son émission .";1
"que de suivre les déboires de Cyril et son équipe .";1
"que dieu est un pokémon qui les veut comme héritier .";1
"que donnera la deuxième . Pfiouuuu !";1
"que du coup après visionnage je suis un brin partagée .";1
"que Forrest Gump est un film sur un débile mental .";1
"que j' adore ! ! !";1
"que j' ai besoin pour me sentir bien merci Lucifer !";1
"que j' ai énoncé : une horreur .";1
"que j' en ai pas mal à formuler en fait :";1
"que j' explique pas , voilà "" ... ... SERIEUSEMENT ?";1
"que je croisais dans ma dérive mais personne ne répondait .";1
"que je déteste les dessins avec de trop gros traits :";1
"que je lui aurais mis en dessous de la moyenne !";1
"que je n' ai pas lu , je précise ) .";1
"que l' absence de logique fausse un peu le tout .";1
"que l' on peut trouver de l' intérêt à côté .";1
"que la série sorte de son cadre comique de vaudeville .";1
"que la télé ce n' est que de la télé .";1
"que le budget n' a pas dû toujours être faramineux .";1
"que le doublage français . C' est mou !";1
"que les autres et . .";1
"que Les Feux de l' Amour sont logiques , eux ?";1
"que les OVAs ) : / !";1
"que les personnages disent , tout repose sur la coolitude .";1
"que les scénaristes : La transformation SSGod et son processus .";1
"que les spectateurs connaissent mieux la série que les scénaristes :";1
"quelle équipe de ramassé . Des stars sont invitées ?";1
"quel on assiste semaine après semaine ... Par ou commencer ?";1
"quelqu' un d' avoir rayé la voiture de la victime :";1
"quelque chose à foutre . Pourquoi ?";1
"quelque chose de suffisant . Mouais .";1
"quelque chose qui sent bon le Texas et le redneck ?";1
"quelques boîtes de conserve : on l' aime déjà .";1
"quelques détails près , ils ont tous la même fonctionnalité .";1
"quelques heures libres que m' offre ma journée de travail .";1
"quelques mois ? C' EST UN SAIYAN BORDEL DE MERDE !";1
"que lui-même comprend encore moins que nous ( mini spoil :";1
"que m' inspirait certains personnages et plus globalement l' ambiance .";1
"que meme votre petite sœur est capable de faire mieux .";1
"que par ailleurs je n' ai pas envie de lire .";1
"que pour cet animateur qui est pour moi le meilleur .";1
"que pour YUKIIII et le « protège » ... toujours .";1
"que pratiquement aucun des téléspectateurs ne sera apte à comprendre .";1
"que Satan ! Convaincu ? Non ?";1
"que tout cela gagne en intensité et surtout en originalité .";1
"que toutes les bases de l' histoire ont été posées .";1
"que très rarement abordé dans les séries ) Saison 1 :";1
"queue ni tête et n' aspire pas à en avoir .";1
"que vaut cette oeuvre de 26 épisodes et 1 OAV ?";1
"qui , bien que classique , sait être très intéressant .";1
"qui à des moyens , c' est pas toujours donner ?";1
"qui a des secrets . Et ?";1
"qui à force a perdu toute franchise , toute spontanéité .";1
"qui a le bon goût de durer dans le temps .";1
"qui alimentaient indirectement un système répugnant , sont -ils critiquables ?";1
"qui auront le cerveau "" préparé pour deux pubs "" .";1
"qui concerne le mouvement , l' enchainement des images ) .";1
"qui coupe la parole , qui se force à rire :";1
"qui débordent de 2 ou 3 minutes je peux comprendre .";1
"qui dénigrent l' émission . Valérie Benaïm :";1
"qui dénote encore plus avec ses moments de colère destructeurs .";1
"qui en auraient eu marre de la suprématie de Goku ?";1
"qui enlève et remet ses Rayban toutes les 7 secondes .";1
"qui en plus défonce un SSJ3 avec un seul doigt ?";1
"qui est à la fois une qualité et un défaut .";1
"qui est déjà énorme s' est rallongée d' une heure !";1
"qui étaient une virée à disneyland Tokyo devient un drame .";1
"qui explique ce qui se passe après l' épisode 26 .";1
"qui fait couler beaucoup d’ encre ( pas que ) .";1
"qui fait une interview . .";1
"qui font ces critiques , en réalité c' est pareil .";1
"qui font des piques nique dans le jardin de bulma .";1
"qui l' apprécie et je l' apprécie pour ma part .";1
"qui le prend comme acolyte , bon gré mal gré .";1
"qui lui a tapé dans l' oeil ( Castle ) .";1
"qui lui confère le pouvoir de persuasion sur les autres .";1
"qui m' ait autant pris les tripes que Mirai Nikki .";1
"qui m' aurait gonflé très vite dans une série ) .";1
"qui marquent dans Preacher : son esthétique et son univers .";1
"qui me concerne et c' était une très bonne chose .";1
"qui me fait regarder la série avec entrain et bonheur .";1
"qui mène vers d' autres horizons qui semblent assez différent .";1
"qui me tue , c' est la chorégraphie des combats :";1
"qui m’ indifférait totalement . Touche pas à mon poste .";1
"qui n' existe pas . Et qui se retient .";1
"qui ne cesse de chanter les louanges de ses invités .";1
"qui ne collent pas à ce genre d' histoire pseudo-sanglante .";1
"qui ne connaissent pas ) ressemblait vraiment à ce Lucifer .";1
"qui ne sait pas qu' un glaçon fond au soleil .";1
"qui ne va pas du tout évoluer pendant la série .";1
"qui nous montre ce qu' il a sous le capot .";1
"qui ont tous des bombers et des Nike toutes pourries .";1
"qui polluent les plages . Vous me suivez ?";1
"qui ponctuent l' anime offrant ainsi un spectacle très divertissants .";1
"qui prennent de plus en plus d’ ampleur niveau technique .";1
"qui rapproche beaucoup l' anime d' un truc pour enfant .";1
"qui réussit malheureusement à TOUT rater , mais absolument tout :";1
"qui s' approche de trop près de son Yuukiiii adoré .";1
"qui saura vous tenir en haleine de long en long .";1
"qui se passe autour de lui sur son téléphone portable .";1
"qui sont faits uniquement dans le but de se moquer .";1
"qui te fais réfléchir pendant 2 jours sur ton existence .";1
"qui va finalement rendre ses choix et son parcours difficile .";1
"qui va introduire surement un vrai méchant par la suite .";1
"qui va meubler les 8 épisodes de la saison 1 .";1
"qui voient ça comme exemple de vie et de culture .";1
"qui vont l’ accompagner dans la suite de sa quête .";1
"quoi , j' ai jamais vu une fin aussi merdique .";1
"quoi . Un programme avilissant , abêtissant en tout point .";1
"quoi commencer ... A oui le plus important le HERO !";1
"quoi décomplexé , sans souci de réalisme ou de cohérence .";1
"qu’ -ce que je suis en train de regarder là ?";1
"qu’ il tient à l’ aide de son téléphone portable .";1
"qu’ il va aller jusqu’ au bout de son idée ?";1
"qu’ un peu floue . On se pose des questions :";1
"qu’ un produit commercial fait pour vomir du fan service !";1
"Rachel ou sur le zguèg de Jean-Michel Maire , drôles ?";1
"radicalement d' un épisode a l' autre , par exemple .";1
"radio ou lorsqu' elle est utilisée dans un autre programme .";1
"raisons : il en avait marre de faire le guignol .";1
"rapports humains tragiques qui renvoie à la série de Gilligan .";1
"rapprocherait presque d’ un anime d’ horreur dans certains épisodes .";1
"rassemblées par d' autres . Cela passe inaperçu .";1
"rater sous AUCUN prétexte ! !";1
"réalisateur "" décide au hasard de la direction du travelling .";1
"réalisation est soigner , les combats son très bien chorégraphier .";1
"réalisation graphique soit désormais un point faible de cette suite .";1
"réalisation joue au yo -y environ un épisode sur deux !";1
"réalisations de 50 cent , ensuite tout me paraissait cliché :";1
"réaliste , faut arrêter de chercher midi à quatorze heures !";1
"réaliste ) : on rît quand même de bon cœur .";1
"recèle de quelques chouettes épisodes ( sans être fabuleux ) .";1
"recherchée dans cette série , entre Lucifer et l' inspectrice .";1
"récit impose entre les faits et la réaction des personnages .";1
"récit joue de ce quiproquo permanent de manière assez subtile .";1
"recommande Lie to Me ! Critique Saison 1 :";1
"redemander . Un must , que dis -je un millésime .";1
"redevient une tapette . Et ce jusqu' à la fin .";1
"redire . Ce personnage est insupportable , égoïste , peureux .";1
"réelle de Dragon Ball Super n’ a toujours pas commencé .";1
"réellement spectaculaire et captivant ( à quelques passages près ) .";1
"réelle surenchère ou élément fantastique ( anime quasi réaliste ) :";1
"réelle volonté de proposer une relecture et une vision différente .";1
"reformuler je ne sais pas de faire un truc regardable .";1
"refroidi ! "" YEAAAAAAAAAAAAH ! !";1
"regarder absolument ! ! ! !";1
"regarder Dragon Ball Super concerne l' évolution des personnages principaux .";1
"regarder la série avec beaucoup de plaisir étant plus jeune .";1
"regarder leur portable , tant que ça leur est favorable .";1
"regarder mais que l' on oublie la seconde d' après .";1
"regardez mais vous savez pertinemment que c' est à chier ?";1
"relations , moins on en parle , mieux c' est .";1
"relative au « lâcher et remise de lunette noire » .";1
"relativement fidèle à l' esprit du comics ... mais non !";1
"relativiser cet engouement personnel et justifient la note moyenne attribuée :";1
"relève de Son Goku ( avant Oob bien sûr ) .";1
"remerciait sa "" petite beauté "" de le suivre assidûment .";1
"remet de l' humour ! !";1
"remet ses lunettes : 1 gorgée Il penche la tête :";1
"remplacement de l' herbe cultivée , de la famille Bennett .";1
"rencontré - en ce qui concerne Végéta en tout cas .";1
"rend compte que sa réelle vocation est celle de comédienne .";1
"rendent les combats et les scènes de tensions complètement soporifiques .";1
"rendez -vous et l' arc a une histoire relativement intéressante .";1
"rendez -vous sur le champ pour lui casser la gueule .";1
"rendra compte de ce que je pense de la suite .";1
"rendre ça moins impressionnant Goku n' a pas changé physiquement .";1
"rendre l' animation homogène au sein d' un même épisode .";1
"rendre l' incroyable plus réel que la réalité de Quincannon !";1
"renouveau du style graphique de par son esthétisme si particulier .";1
"rentrer dans ta p' tite tête le plan de jeu .";1
"repéré cette série et le synopsie m' avait paru alléchant .";1
"répété dans la série . - Mazikeen .";1
"répéter en interview qu’ elle ne servait que d’ introduction .";1
"répétitif . Les autres joueurs attaquent le duo des héros .";1
"répondez ça comme raison ? "" on sais pas "" ?";1
"reporter de guerre comme JMM est venue foutre la dedans ?";1
"repose peut-être sur le fait que j' en attendais trop .";1
"République pour tenter de soulager ce monde de sa pesanteur .";1
"réside dans un nom : Akira Toriyama .";1
"résout tout avec nos ordi de la mort qui tue .";1
"respecte , et un renouveau dans l’ univers du manga .";1
"respectent rien ... Rien ! Même pas eux-même .";1
"ressent pas de plan global , pas d' objectif principal :";1
"resservent Freezer plus puissant que jamais ( tiens donc ) .";1
"ressort du lot par son histoire et son traitement particulier .";1
"reste peut-être le seul convaincant et alléchant de la série .";1
"reste pour moi LE manga le plus important jamais paru .";1
"reste que le scénario est peu crédible sur l' ensemble .";1
"retard ? Prévoyez une marge d' enregistrements sur vos box !";1
"retour de ... Freezer ! Génial !";1
"retour de sangohan https : / / www .";1
"retrouvait déjà dans l' anime de DBZ ou de GT :";1
"retrouve la plupart des adaptations actuelles de qualité très variable :";1
"retrouver très vite à la fin de la saison 3 .";1
"réussie , je vous conseille d' aller lire la sienne .";1
"réussites de l' année . Du lourd !";1
"rêve a fini par se réaliser ... j' ai pleuré .";1
"revenir robotisé sur Terre , histoire d' assurer son coup ?";1
"revient , et re-statique . Baille , baille .";1
"ri ? "" - "" J' ai souri , Cyril !";1
"riche en action . Or ici la série commence bien .";1
"ridicule qui soit pour faire un "" final inattendu "" .";1
"rien , condamné à errer à jamais dans le rien .";1
"RIEN ! Des caractéristiques . Juste des PUTAINS de caractéristiques !";1
"RIEN ! Vous comprenez ? RIEN !";1
"rien d' excentrique , il est au contraire désespérément banal .";1
"rien de grandiose pour le moment j' en conviens ) .";1
"rien faire hormis lancer des piques et tirer la tronche ?";1
"rien pauvre débile ! ! Darwin aurait il eut tort ?";1
"rien peut parfois se cacher ... du n' importe quoi .";1
"rien qu' on ne savait déjà en voyant lesdits films .";1
"rien y faire , ce mec me fait tellement rire .";1
"rigide … Pardon , c’ était ma liste des courses .";1
"rigolo d’ être exécrable ! :";1
"rire . Désolée , c' est plus fort que moi .";1
"risible , le cliché appliqués joyeusement et sans aucune honte .";1
"Rogen ne font pas un vulgaire copier coller du comics .";1
"rôle d' un Prince des Enfers ayant démissionné des Enfers .";1
"rôle de prêtre comme il a vécu sa vie précédemment :";1
"rôle du grand industriel possédé par son envie de conquête .";1
"rôle principal , un Preacher divinement charismatique et diablement tentant !";1
"rôle principal ) j' ai envie de faire de mi-tour .";1
"romancier Philip K Dick . 1962 , Etats-Unis .";1
"rond et on sait que ça ne mènera nulle part .";1
"rose ( juste pour rendre le truc plus festif ) .";1
"rubriques restent sympas même si ca tourne beaucoup en rond .";1
"rue ou encore à la poubelle s' il vous plait !";1
"Ruptures de rythme permanentes , transitions soignées , indications spatio-temporelles .";1
"Ruth Negga ( Misfits , Marvel’ s Agents of S .";1
"rythme au travers du débit de parole et du montage .";1
"rythme et par son ambiance qui fait briller cet animé .";1
"s' accorde humblement à dire que ça déchire sa race .";1
"s' attendre , ni de quoi il s' agit vraiment .";1
"s' avère moins passionnant que ce à quoi il succède .";1
"s' émouvoir et trembler comme cette sale loque de Yukiteru .";1
"s' envoie des soleils et des lunes dans la figure .";1
"s' essouffle pas sinon pourquoi aurait -elle durait aussi lgt ?";1
"s' il vous plait ! !";1
"s' invectivaient , agitaient les bras au-dessus de leurs têtes .";1
"s' oublie vite quand on voit certaines animations très moches .";1
"s' y passe pour me mettre dans un état pareil ?";1
"sa caution , ce qui semblait vouloir rassurer les fans .";1
"SAC A VOMIT ! ! !";1
"sacrifice de Vegeta face a un monstre millénaire quasi immortel ?";1
"sac sur la tête , rien ne me faisait peur .";1
"sa famille ... OSEF ! !";1
"sa foire ! Akira était également au projet DB évolution .";1
"saga détruire leur création par ambition pécuniaire ( au hasard :";1
"sa garde baissé . Ca n' a pas de sens .";1
"s Agents of S . H .";1
"Saint Seya les mecs : s' arrêter à temps !";1
